source_id,link,project_id,import
3635,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000035319,0,Imported from Lovaniensia_DIGCOL.xml
3635,http://resolver.libis.be/IE14605853/representation,0,Imported from Lovaniensia_DIGCOL.xml
3637,http://purl.uni-rostock.de/rosdok/ppn779452488,0,Imported from Lovaniensia_DIGCOL.xml
3637,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0007589255,0,Imported from Lovaniensia_DIGCOL.xml
3637,http://resolver.libis.be/IE14600561/representation,0,Imported from Lovaniensia_DIGCOL.xml
3639,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000786233,0,Imported from Lovaniensia_DIGCOL.xml
3639,http://resolver.libis.be/IE14576969/representation,0,Imported from Lovaniensia_DIGCOL.xml
3640,https://books.google.be/books?id=JVnbEQdBwAEC,0,Imported from Lovaniensia_DIGCOL.xml
3640,http://resolver.libis.be/IE14575625/representation,0,Imported from Lovaniensia_DIGCOL.xml
3641,http://resolver.libis.be/IE14575343/representation,0,Imported from Lovaniensia_DIGCOL.xml
3642,http://resolver.libis.be/IE14575133/representation,0,Imported from Lovaniensia_DIGCOL.xml
3643,http://resolver.libis.be/IE14572913/representation,0,Imported from Lovaniensia_DIGCOL.xml
3644,http://id.sbn.it/bid/UBOE009009,0,Imported from Lovaniensia_DIGCOL.xml
3644,http://resolver.libis.be/IE14570669/representation,0,Imported from Lovaniensia_DIGCOL.xml
3645,http://anet.be/record/stcv/stcvopac/c:stcv:6608657,0,Imported from Lovaniensia_DIGCOL.xml
3645,http://resolver.libis.be/IE14567969/representation,0,Imported from Lovaniensia_DIGCOL.xml
3646,https://www.ustc.ac.uk/editions/6004127,0,Imported from Lovaniensia_DIGCOL.xml
3646,http://resolver.libis.be/IE14212909/representation,0,Imported from Lovaniensia_DIGCOL.xml
3647,https://books.google.be/books?id=k68sd-2OzlUC,0,Imported from Lovaniensia_DIGCOL.xml
3647,http://id.sbn.it/bid/LIGE000416,0,Imported from Lovaniensia_DIGCOL.xml
3647,http://resolver.libis.be/IE14210221/representation,0,Imported from Lovaniensia_DIGCOL.xml
3649,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000675865,0,Imported from Lovaniensia_DIGCOL.xml
3649,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10260025-5,0,Imported from Lovaniensia_DIGCOL.xml
3649,http://resolver.libis.be/IE14205488/representation,0,Imported from Lovaniensia_DIGCOL.xml
3652,http://resolver.libis.be/IE13188683/representation,0,Imported from Lovaniensia_DIGCOL.xml
3653,https://hdl.handle.net/2027/ucm.532425916x,0,Imported from Lovaniensia_DIGCOL.xml
3653,http://id.sbn.it/bid/PBEE008036,0,Imported from Lovaniensia_DIGCOL.xml
3653,http://resolver.libis.be/IE13186843/representation,0,Imported from Lovaniensia_DIGCOL.xml
3654,https://books.google.be/books?id=wlJ5HeirAfYC,0,Imported from Lovaniensia_DIGCOL.xml
3654,http://id.sbn.it/bid/RAVE006203,0,Imported from Lovaniensia_DIGCOL.xml
3654,http://resolver.libis.be/IE13184903/representation,0,Imported from Lovaniensia_DIGCOL.xml
3655,http://resolver.libis.be/IE13182843/representation,0,Imported from Lovaniensia_DIGCOL.xml
3656,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0005702410,0,Imported from Lovaniensia_DIGCOL.xml
3656,http://resolver.libis.be/IE13182283/representation,0,Imported from Lovaniensia_DIGCOL.xml
3657,https://catalogue.bm-lyon.fr/ark:/75584/pf0001709535.locale=en,0,Imported from Lovaniensia_DIGCOL.xml
3657,https://www.ustc.ac.uk/editions/6041645,0,Imported from Lovaniensia_DIGCOL.xml
3657,http://resolver.libis.be/IE13181243/representation,0,Imported from Lovaniensia_DIGCOL.xml
3658,http://resolver.libis.be/IE13181209/representation,0,Imported from Lovaniensia_DIGCOL.xml
3659,https://www.ustc.ac.uk/editions/1119672,0,Imported from Lovaniensia_DIGCOL.xml
3659,https://lib.ugent.be/catalog/rug01:001716619,0,Imported from Lovaniensia_DIGCOL.xml
3659,http://resolver.libis.be/IE13180794/representation,0,Imported from Lovaniensia_DIGCOL.xml
3660,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10915978-6,0,Imported from Lovaniensia_DIGCOL.xml
3660,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0001308432,0,Imported from Lovaniensia_DIGCOL.xml
3660,https://www.ustc.ac.uk/editions/2016374,0,Imported from Lovaniensia_DIGCOL.xml
3660,http://resolver.libis.be/IE13180003/representation,0,Imported from Lovaniensia_DIGCOL.xml
3661,http://resolver.libis.be/IE13179926/representation,0,Imported from Lovaniensia_DIGCOL.xml
3662,https://lib.ugent.be/catalog/rug01:001237345,0,Imported from Lovaniensia_DIGCOL.xml
3662,https://anet.be/record/stcvopac/c:stcv:6701032,0,Imported from Lovaniensia_DIGCOL.xml
3662,https://www.ustc.ac.uk/editions/1004597,0,Imported from Lovaniensia_DIGCOL.xml
3662,http://resolver.libis.be/IE13206525/representation,0,Imported from Lovaniensia_DIGCOL.xml
3664,https://lib.ugent.be/catalog/rug01:000809225,0,Imported from Lovaniensia_DIGCOL.xml
3664,https://www.ustc.ac.uk/editions/402615,0,Imported from Lovaniensia_DIGCOL.xml
3664,http://resolver.libis.be/IE13229289/representation,0,Imported from Lovaniensia_DIGCOL.xml
3665,https://edit16.iccu.sbn.it/resultset-titoli/-/titoli/detail/CNCE11015,0,Imported from Lovaniensia_DIGCOL.xml
3665,https://www.ustc.ac.uk/editions/821856,0,Imported from Lovaniensia_DIGCOL.xml
3665,http://resolver.libis.be/IE13227963/representation,0,Imported from Lovaniensia_DIGCOL.xml
3666,https://lib.ugent.be/catalog/rug01:000809252,0,Imported from Lovaniensia_DIGCOL.xml
3666,http://resolver.libis.be/IE13227652/representation,0,Imported from Lovaniensia_DIGCOL.xml
3667,https://www.ustc.ac.uk/editions/403609,0,Imported from Lovaniensia_DIGCOL.xml
3667,http://resolver.libis.be/IE13227550/representation,0,Imported from Lovaniensia_DIGCOL.xml
3668,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10181662-1,0,Imported from Lovaniensia_DIGCOL.xml
3668,http://gateway-bayern.de/VD16+ZV+12248,0,Imported from Lovaniensia_DIGCOL.xml
3668,http://resolver.libis.be/IE13226650/representation,0,Imported from Lovaniensia_DIGCOL.xml
3669,https://books.google.be/books?id=7JnpPt5x-YEC,0,Imported from Lovaniensia_DIGCOL.xml
3669,https://www.ustc.ac.uk/editions/405326,0,Imported from Lovaniensia_DIGCOL.xml
3669,http://resolver.libis.be/IE13225564/representation,0,Imported from Lovaniensia_DIGCOL.xml
3670,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10183154-1,0,Imported from Lovaniensia_DIGCOL.xml
3670,http://gateway-bayern.de/VD16+B+1627,0,Imported from Lovaniensia_DIGCOL.xml
3670,https://www.ustc.ac.uk/editions/691232,0,Imported from Lovaniensia_DIGCOL.xml
3670,http://resolver.libis.be/IE13224778/representation,0,Imported from Lovaniensia_DIGCOL.xml
3671,http://resolver.libis.be/IE13222672/representation,0,Imported from Lovaniensia_DIGCOL.xml
3672,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10772371-4,0,Imported from Lovaniensia_DIGCOL.xml
3672,https://www.ustc.ac.uk/editions/666434,0,Imported from Lovaniensia_DIGCOL.xml
3672,http://resolver.libis.be/IE13221947/representation,0,Imported from Lovaniensia_DIGCOL.xml
3673,https://hdl.handle.net/2027/ucm.5325117555,0,Imported from Lovaniensia_DIGCOL.xml
3673,http://id.sbn.it/bid/RMLE066845,0,Imported from Lovaniensia_DIGCOL.xml
3673,https://www.ustc.ac.uk/editions/199255,0,Imported from Lovaniensia_DIGCOL.xml
3673,http://resolver.libis.be/IE13220759/representation,0,Imported from Lovaniensia_DIGCOL.xml
3674,https://www.ustc.ac.uk/editions/411562,0,Imported from Lovaniensia_DIGCOL.xml
3674,http://resolver.libis.be/IE13983081/representation,0,Imported from Lovaniensia_DIGCOL.xml
3675,http://gateway-bayern.de/VD16+ZV+3701,0,Imported from Lovaniensia_DIGCOL.xml
3675,https://www.ustc.ac.uk/editions/666842,0,Imported from Lovaniensia_DIGCOL.xml
3675,http://resolver.libis.be/IE13981371/representation,0,Imported from Lovaniensia_DIGCOL.xml
3676,https://www.ustc.ac.uk/editions/409786,0,Imported from Lovaniensia_DIGCOL.xml
3676,http://resolver.libis.be/IE13980807/representation,0,Imported from Lovaniensia_DIGCOL.xml
3677,https://www.ustc.ac.uk/editions/403454,0,Imported from Lovaniensia_DIGCOL.xml
3677,http://resolver.libis.be/IE13980501/representation,0,Imported from Lovaniensia_DIGCOL.xml
3678,https://www.ustc.ac.uk/editions/186184,0,Imported from Lovaniensia_DIGCOL.xml
3678,http://resolver.libis.be/IE13979991/representation,0,Imported from Lovaniensia_DIGCOL.xml
3679,https://anet.be/record/stcvopac/c:stcv:12914040,0,Imported from Lovaniensia_DIGCOL.xml
3679,http://resolver.libis.be/IE13978161/representation,0,Imported from Lovaniensia_DIGCOL.xml
3681,http://id.sbn.it/bid/VIAE018577,0,Imported from Lovaniensia_DIGCOL.xml
3681,http://resolver.libis.be/IE13976161/representation,0,Imported from Lovaniensia_DIGCOL.xml
3683,http://resolver.libis.be/IE13632756/representation,0,Imported from Lovaniensia_DIGCOL.xml
3684,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=000565520X,0,Imported from Lovaniensia_DIGCOL.xml
3684,http://resolver.libis.be/IE13630962/representation,0,Imported from Lovaniensia_DIGCOL.xml
3685,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0001733907,0,Imported from Lovaniensia_DIGCOL.xml
3685,http://resolver.libis.be/IE13630266/representation,0,Imported from Lovaniensia_DIGCOL.xml
3687,https://anet.be/record/stcvopac/c:stcv:6935999,0,Imported from Lovaniensia_DIGCOL.xml
3687,https://www.ustc.ac.uk/editions/1005433,0,Imported from Lovaniensia_DIGCOL.xml
3687,http://resolver.libis.be/IE13604321/representation,0,Imported from Lovaniensia_DIGCOL.xml
3688,http://anet.be/record/stcv/stcvopac/c:stcv:12914006,0,Imported from Lovaniensia_DIGCOL.xml
3688,http://resolver.libis.be/IE13589837/representation,0,Imported from Lovaniensia_DIGCOL.xml
3689,https://books.google.fr/books?id=HAFBbHpHdsQC,0,Imported from Lovaniensia_DIGCOL.xml
3689,https://catalogue.bm-lyon.fr/ark:/75584/pf0000270735.locale=en,0,Imported from Lovaniensia_DIGCOL.xml
3689,http://resolver.libis.be/IE13036608/representation,0,Imported from Lovaniensia_DIGCOL.xml
3690,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0005891760,0,Imported from Lovaniensia_DIGCOL.xml
3690,http://resolver.libis.be/IE13036266/representation,0,Imported from Lovaniensia_DIGCOL.xml
3691,http://anet.be/record/stcv/stcvopac/c:stcv:6863880,0,Imported from Lovaniensia_DIGCOL.xml
3691,https://www.ustc.ac.uk/editions/1005194,0,Imported from Lovaniensia_DIGCOL.xml
3691,https://books.google.be/books?id=fAiI-7oqPn4C,0,Imported from Lovaniensia_DIGCOL.xml
3691,http://resolver.libis.be/IE13035414/representation,0,Imported from Lovaniensia_DIGCOL.xml
3692,http://anet.be/record/stcv/stcvopac/c:stcv:6841622,0,Imported from Lovaniensia_DIGCOL.xml
3692,https://www.ustc.ac.uk/editions/1004940,0,Imported from Lovaniensia_DIGCOL.xml
3692,https://lib.ugent.be/catalog/rug01:001237751,0,Imported from Lovaniensia_DIGCOL.xml
3692,http://resolver.libis.be/IE13035288/representation,0,Imported from Lovaniensia_DIGCOL.xml
3698,https://lib.ugent.be/catalog/rug01:002519559,0,Imported from Lovaniensia_DIGCOL.xml
3698,https://www.ustc.ac.uk/editions/440868,0,Imported from Lovaniensia_DIGCOL.xml
3698,http://resolver.libis.be/IE13028058/representation,0,Imported from Lovaniensia_DIGCOL.xml
3700,https://books.google.be/books?id=9FJnAAAAcAAJ,0,Imported from Lovaniensia_DIGCOL.xml
3700,https://www.ustc.ac.uk/editions/412951,0,Imported from Lovaniensia_DIGCOL.xml
3700,http://resolver.libis.be/IE13027482/representation,0,Imported from Lovaniensia_DIGCOL.xml
3702,http://resolver.libis.be/IE13288177/representation,0,Imported from Lovaniensia_DIGCOL.xml
3727,http://id.sbn.it/bid/TO0E100118,0,Imported from Lovaniensia_DIGCOL.xml
3727,http://resolver.libis.be/IE12674841/representation,0,Imported from Lovaniensia_DIGCOL.xml
3728,https://www.ustc.ac.uk/editions/429968,0,Imported from Lovaniensia_DIGCOL.xml
3728,http://resolver.libis.be/IE12677193/representation,0,Imported from Lovaniensia_DIGCOL.xml
3732,http://resolver.libis.be/IE9419256/representation,0,Imported from Lovaniensia_DIGCOL.xml
3733,http://anet.be/record/stcv/stcvopac/c:stcv:7065441,0,Imported from Lovaniensia_DIGCOL.xml
3733,http://resolver.libis.be/IE10570999/representation,0,Imported from Lovaniensia_DIGCOL.xml
3734,http://resolver.libis.be/IE12251215/representation,0,Imported from Lovaniensia_DIGCOL.xml
3738,http://resolver.libis.be/IE12032343/representation,0,Imported from Lovaniensia_DIGCOL.xml
3739,http://resolver.libis.be/IE12274344/representation,0,Imported from Lovaniensia_DIGCOL.xml
3741,http://resolver.libis.be/IE10181207/representation,0,Imported from Lovaniensia_DIGCOL.xml
3742,http://resolver.libis.be/IE10622061/representation,0,Imported from Lovaniensia_DIGCOL.xml
3743,http://id.sbn.it/bid/RAVE017377,0,Imported from Lovaniensia_DIGCOL.xml
3743,http://resolver.libis.be/IE10179443/representation,0,Imported from Lovaniensia_DIGCOL.xml
3744,http://resolver.libis.be/IE10625223/representation,0,Imported from Lovaniensia_DIGCOL.xml
3745,https://edit16.iccu.sbn.it/resultset-titoli/-/titoli/detail/CNCE12708,0,Imported from Lovaniensia_DIGCOL.xml
3745,https://www.ustc.ac.uk/editions/823292,0,Imported from Lovaniensia_DIGCOL.xml
3745,http://resolver.libis.be/IE12602616/representation,0,Imported from Lovaniensia_DIGCOL.xml
3746,http://id.sbn.it/bid/SIPE006751,0,Imported from Lovaniensia_DIGCOL.xml
3746,https://www.ustc.ac.uk/editions/139963,0,Imported from Lovaniensia_DIGCOL.xml
3746,http://resolver.libis.be/IE10178975/representation,0,Imported from Lovaniensia_DIGCOL.xml
3747,https://www.ustc.ac.uk/editions/409344,0,Imported from Lovaniensia_DIGCOL.xml
3747,http://resolver.libis.be/IE10807482/representation,0,Imported from Lovaniensia_DIGCOL.xml
3748,http://resolver.libis.be/IE12598368/representation,0,Imported from Lovaniensia_DIGCOL.xml
3749,http://opac.sbn.it/opacsbn/opac/iccu/scheda.jsp?bid=IT\ICCU\CNCE\012701,0,Imported from Lovaniensia_DIGCOL.xml
3749,http://resolver.libis.be/IE10569637/representation,0,Imported from Lovaniensia_DIGCOL.xml
3752,https://hdl.handle.net/2027/ucm.5323833118,0,Imported from Lovaniensia_DIGCOL.xml
3752,https://www.ustc.ac.uk/editions/400976,0,Imported from Lovaniensia_DIGCOL.xml
3752,http://resolver.libis.be/IE12256637/representation,0,Imported from Lovaniensia_DIGCOL.xml
3754,https://www.ustc.ac.uk/editions/437339,0,Imported from Lovaniensia_DIGCOL.xml
3754,http://resolver.libis.be/IE9993427/representation,0,Imported from Lovaniensia_DIGCOL.xml
3755,https://www.ustc.ac.uk/editions/437258,0,Imported from Lovaniensia_DIGCOL.xml
3755,http://resolver.libis.be/IE10178087/representation,0,Imported from Lovaniensia_DIGCOL.xml
3757,https://www.ustc.ac.uk/editions/156916,0,Imported from Lovaniensia_DIGCOL.xml
3757,http://resolver.libis.be/IE11962939/representation,0,Imported from Lovaniensia_DIGCOL.xml
3758,https://anet.be/record/stcvopac/c:stcv:12916564,0,Imported from Lovaniensia_DIGCOL.xml
3758,https://www.ustc.ac.uk/editions/408500,0,Imported from Lovaniensia_DIGCOL.xml
3758,http://resolver.libis.be/IE11964772/representation,0,Imported from Lovaniensia_DIGCOL.xml
3759,https://www.ustc.ac.uk/editions/195775,0,Imported from Lovaniensia_DIGCOL.xml
3759,http://resolver.libis.be/IE11975843/representation,0,Imported from Lovaniensia_DIGCOL.xml
3760,https://anet.be/record/stcvopac/c:stcv:12914161,0,Imported from Lovaniensia_DIGCOL.xml
3760,http://resolver.libis.be/IE12071508/representation,0,Imported from Lovaniensia_DIGCOL.xml
3762,http://anet.be/record/stcv/stcvopac/c:stcv:12914141,0,Imported from Lovaniensia_DIGCOL.xml
3762,http://resolver.libis.be/IE10669473/representation,0,Imported from Lovaniensia_DIGCOL.xml
3763,https://anet.be/record/stcvopac/c:stcv:6598770,0,Imported from Lovaniensia_DIGCOL.xml
3763,http://resolver.libis.be/IE12065375/representation,0,Imported from Lovaniensia_DIGCOL.xml
3766,http://resolver.libis.be/IE10172777/representation,0,Imported from Lovaniensia_DIGCOL.xml
3767,http://resolver.libis.be/IE10172675/representation,0,Imported from Lovaniensia_DIGCOL.xml
3776,http://gateway-bayern.de/VD16+A+462,0,Imported from Lovaniensia_DIGCOL.xml
3776,http://nbn-resolving.de/urn:nbn:de:gbv:3:1-473451,0,Imported from Lovaniensia_DIGCOL.xml
3776,http://resolver.libis.be/IE10172855/representation,0,Imported from Lovaniensia_DIGCOL.xml
3777,https://anet.be/record/stcvopac/c:stcv:12923828,0,Imported from Lovaniensia_DIGCOL.xml
3777,http://resolver.libis.be/IE9397950/representation,0,Imported from Lovaniensia_DIGCOL.xml
3778,http://gateway-bayern.de/VD16+A+456,0,Imported from Lovaniensia_DIGCOL.xml
3778,http://resolver.libis.be/IE9961343/representation,0,Imported from Lovaniensia_DIGCOL.xml
3782,http://id.sbn.it/bid/TO0E025703,0,Imported from Lovaniensia_DIGCOL.xml
3782,http://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=5467,0,Imported from Lovaniensia_DIGCOL.xml
3782,http://resolver.libis.be/IE11818723/representation,0,Imported from Lovaniensia_DIGCOL.xml
3783,http://picarta.pica.nl/DB=3.11/XMLPRS=Y/PPN?PPN=101107293,0,Imported from Lovaniensia_DIGCOL.xml
3783,http://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=875,0,Imported from Lovaniensia_DIGCOL.xml
3783,http://resolver.libis.be/IE11811006/representation,0,Imported from Lovaniensia_DIGCOL.xml
3784,http://picarta.pica.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=091030463,0,Imported from Lovaniensia_DIGCOL.xml
3784,http://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=5432,0,Imported from Lovaniensia_DIGCOL.xml
3784,http://resolver.libis.be/IE11816611/representation,0,Imported from Lovaniensia_DIGCOL.xml
3785,http://resolver.libis.be/IE11814343/representation,0,Imported from Lovaniensia_DIGCOL.xml
3786,http://picarta.pica.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=08719418X,0,Imported from Lovaniensia_DIGCOL.xml
3786,http://resolver.libis.be/IE11813509/representation,0,Imported from Lovaniensia_DIGCOL.xml
3787,https://www.ustc.ac.uk/editions/441706,0,Imported from Lovaniensia_DIGCOL.xml
3787,http://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=542,0,Imported from Lovaniensia_DIGCOL.xml
3787,http://lib.ugent.be/europeana/900000042289,0,Imported from Lovaniensia_DIGCOL.xml
3787,http://resolver.libis.be/IE11069563/representation,0,Imported from Lovaniensia_DIGCOL.xml
3788,https://www.ustc.ac.uk/editions/126355,0,Imported from Lovaniensia_DIGCOL.xml
3788,http://resolver.libis.be/IE10800555/representation,0,Imported from Lovaniensia_DIGCOL.xml
3789,http://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=5534,0,Imported from Lovaniensia_DIGCOL.xml
3789,https://www.ustc.ac.uk/editions/635500,0,Imported from Lovaniensia_DIGCOL.xml
3789,http://resolver.libis.be/IE11344284/representation,0,Imported from Lovaniensia_DIGCOL.xml
3790,http://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=2383,0,Imported from Lovaniensia_DIGCOL.xml
3790,https://www.ustc.ac.uk/editions/437666,0,Imported from Lovaniensia_DIGCOL.xml
3790,http://resolver.libis.be/IE11343942/representation,0,Imported from Lovaniensia_DIGCOL.xml
3791,http://resolver.libis.be/IE11343690/representation,0,Imported from Lovaniensia_DIGCOL.xml
3792,https://www.ustc.ac.uk/editions/400532,0,Imported from Lovaniensia_DIGCOL.xml
3792,http://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=4278,0,Imported from Lovaniensia_DIGCOL.xml
3792,http://resolver.libis.be/IE11341284/representation,0,Imported from Lovaniensia_DIGCOL.xml
3793,http://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=3351,0,Imported from Lovaniensia_DIGCOL.xml
3793,http://resolver.libis.be/IE11329033/representation,0,Imported from Lovaniensia_DIGCOL.xml
3794,http://gateway-bayern.de/VD16+H+3619,0,Imported from Lovaniensia_DIGCOL.xml
3794,https://www.ustc.ac.uk/editions/626450,0,Imported from Lovaniensia_DIGCOL.xml
3794,http://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=4317,0,Imported from Lovaniensia_DIGCOL.xml
3794,https://books.google.be/books?id=thoO7fHPkG8C,0,Imported from Lovaniensia_DIGCOL.xml
3794,http://resolver.libis.be/IE11326603/representation,0,Imported from Lovaniensia_DIGCOL.xml
3795,http://gateway-bayern.de/VD16+G+2924,0,Imported from Lovaniensia_DIGCOL.xml
3795,https://www.ustc.ac.uk/editions/657323,0,Imported from Lovaniensia_DIGCOL.xml
3795,http://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=2350,0,Imported from Lovaniensia_DIGCOL.xml
3795,http://digitalisate.bsb-muenchen.de/bsb10149249,0,Imported from Lovaniensia_DIGCOL.xml
3795,http://resolver.libis.be/IE11317363/representation,0,Imported from Lovaniensia_DIGCOL.xml
3796,http://gateway-bayern.de/VD16+E+3649,0,Imported from Lovaniensia_DIGCOL.xml
3796,https://www.ustc.ac.uk/editions/695220,0,Imported from Lovaniensia_DIGCOL.xml
3796,http://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=3608,0,Imported from Lovaniensia_DIGCOL.xml
3796,http://nbn-resolving.de/urn:nbn:de:bvb:12-bsb00037185-8,0,Imported from Lovaniensia_DIGCOL.xml
3796,http://resolver.libis.be/IE11315163/representation,0,Imported from Lovaniensia_DIGCOL.xml
3797,http://gateway-bayern.de/VD16+E+3521,0,Imported from Lovaniensia_DIGCOL.xml
3797,https://www.ustc.ac.uk/editions/689841,0,Imported from Lovaniensia_DIGCOL.xml
3797,http://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=1141,0,Imported from Lovaniensia_DIGCOL.xml
3797,http://resolver.libis.be/IE11302007/representation,0,Imported from Lovaniensia_DIGCOL.xml
3798,http://gateway-bayern.de/VD16+J+400,0,Imported from Lovaniensia_DIGCOL.xml
3798,https://www.ustc.ac.uk/editions/679611,0,Imported from Lovaniensia_DIGCOL.xml
3798,http://resolver.libis.be/IE11511505/representation,0,Imported from Lovaniensia_DIGCOL.xml
3798,http://resolver.libis.be/IE11505737/representation,0,Imported from Lovaniensia_DIGCOL.xml
3798,http://resolver.libis.be/IE11498603/representation,0,Imported from Lovaniensia_DIGCOL.xml
3798,http://resolver.libis.be/IE11508283/representation,0,Imported from Lovaniensia_DIGCOL.xml
3798,http://resolver.libis.be/IE11502503/representation,0,Imported from Lovaniensia_DIGCOL.xml
3798,http://resolver.libis.be/IE11502149/representation,0,Imported from Lovaniensia_DIGCOL.xml
3799,http://gateway-bayern.de/VD16+J+400,0,Imported from Lovaniensia_DIGCOL.xml
3799,https://www.ustc.ac.uk/editions/679611,0,Imported from Lovaniensia_DIGCOL.xml
3799,http://resolver.libis.be/IE11511505/representation,0,Imported from Lovaniensia_DIGCOL.xml
3799,http://resolver.libis.be/IE11505737/representation,0,Imported from Lovaniensia_DIGCOL.xml
3799,http://resolver.libis.be/IE11498603/representation,0,Imported from Lovaniensia_DIGCOL.xml
3799,http://resolver.libis.be/IE11508283/representation,0,Imported from Lovaniensia_DIGCOL.xml
3799,http://resolver.libis.be/IE11502503/representation,0,Imported from Lovaniensia_DIGCOL.xml
3799,http://resolver.libis.be/IE11502149/representation,0,Imported from Lovaniensia_DIGCOL.xml
3800,http://gateway-bayern.de/VD16+J+400,0,Imported from Lovaniensia_DIGCOL.xml
3800,https://www.ustc.ac.uk/editions/679611,0,Imported from Lovaniensia_DIGCOL.xml
3800,http://resolver.libis.be/IE11511505/representation,0,Imported from Lovaniensia_DIGCOL.xml
3800,http://resolver.libis.be/IE11505737/representation,0,Imported from Lovaniensia_DIGCOL.xml
3800,http://resolver.libis.be/IE11498603/representation,0,Imported from Lovaniensia_DIGCOL.xml
3800,http://resolver.libis.be/IE11508283/representation,0,Imported from Lovaniensia_DIGCOL.xml
3800,http://resolver.libis.be/IE11502503/representation,0,Imported from Lovaniensia_DIGCOL.xml
3800,http://resolver.libis.be/IE11502149/representation,0,Imported from Lovaniensia_DIGCOL.xml
3801,http://gateway-bayern.de/VD16+J+400,0,Imported from Lovaniensia_DIGCOL.xml
3801,https://www.ustc.ac.uk/editions/679611,0,Imported from Lovaniensia_DIGCOL.xml
3801,http://resolver.libis.be/IE11511505/representation,0,Imported from Lovaniensia_DIGCOL.xml
3801,http://resolver.libis.be/IE11505737/representation,0,Imported from Lovaniensia_DIGCOL.xml
3801,http://resolver.libis.be/IE11498603/representation,0,Imported from Lovaniensia_DIGCOL.xml
3801,http://resolver.libis.be/IE11508283/representation,0,Imported from Lovaniensia_DIGCOL.xml
3801,http://resolver.libis.be/IE11502503/representation,0,Imported from Lovaniensia_DIGCOL.xml
3801,http://resolver.libis.be/IE11502149/representation,0,Imported from Lovaniensia_DIGCOL.xml
3802,http://gateway-bayern.de/VD16+J+400,0,Imported from Lovaniensia_DIGCOL.xml
3802,https://www.ustc.ac.uk/editions/679611,0,Imported from Lovaniensia_DIGCOL.xml
3802,http://resolver.libis.be/IE11511505/representation,0,Imported from Lovaniensia_DIGCOL.xml
3802,http://resolver.libis.be/IE11505737/representation,0,Imported from Lovaniensia_DIGCOL.xml
3802,http://resolver.libis.be/IE11498603/representation,0,Imported from Lovaniensia_DIGCOL.xml
3802,http://resolver.libis.be/IE11508283/representation,0,Imported from Lovaniensia_DIGCOL.xml
3802,http://resolver.libis.be/IE11502503/representation,0,Imported from Lovaniensia_DIGCOL.xml
3802,http://resolver.libis.be/IE11502149/representation,0,Imported from Lovaniensia_DIGCOL.xml
3803,http://gateway-bayern.de/VD16+J+400,0,Imported from Lovaniensia_DIGCOL.xml
3803,https://www.ustc.ac.uk/editions/679611,0,Imported from Lovaniensia_DIGCOL.xml
3803,http://resolver.libis.be/IE11511505/representation,0,Imported from Lovaniensia_DIGCOL.xml
3803,http://resolver.libis.be/IE11505737/representation,0,Imported from Lovaniensia_DIGCOL.xml
3803,http://resolver.libis.be/IE11498603/representation,0,Imported from Lovaniensia_DIGCOL.xml
3803,http://resolver.libis.be/IE11508283/representation,0,Imported from Lovaniensia_DIGCOL.xml
3803,http://resolver.libis.be/IE11502503/representation,0,Imported from Lovaniensia_DIGCOL.xml
3803,http://resolver.libis.be/IE11502149/representation,0,Imported from Lovaniensia_DIGCOL.xml
3805,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb00035554-8,0,Imported from Lovaniensia_DIGCOL.xml
