"RecordID";"name";"role"
"991598680101488";"Galle, Theodoor";"engraver"
"991598680101488";"Rubens, Peter Paul";"illustrator"
"991598680101488";"vander Baren, Jodocus";"illustrator"
"991598680101488";"Ferdinand";"dedicatee"
"991598680101488";"Rudolf";"approbation"
"991598680101488";"Kurtz von Senftenau, Jakob";"approbation"
"991598680101488";"Barwitz, Johann Anton";"approbation"
"991598680101488";"Felipe";NA
"991598680101488";"Verreycken, Lodewijk";"approbation"
"991598680101488";"Henri";"approbation"
"991598680101488";"Perrochel";"approbation"
"991598680101488";"Ferdinand";"approbation"
"991598680101488";"von Stralendorf, Peter Heinrich";"approbation"
"991598680101488";"Albrecht";"approbation"
"991598680101488";"Isabella Clara Eugenia";"approbation"
"991598680101488";"de Grimaldi, S.";"approbation"
"991598680101488";"de Busschere, I.";"approbation"
"991598680101488";"Cuyckius, Henricus";"approbation"
"991598680101488";"Fabricius, Gulielmus";"approbation"
"991623110101488";"Leoninus, Conradus";"editor"
"991623110101488";"van Munster, Henrik";"eulogist"
"991623110101488";"ter Haar, Hendrik";"eulogist"
"991623110101488";"Maximilian";"approbation"
"991623110101488";"Haller von Hallerstein, Sebald";"approbation"
"991623120101488";"de Guise, Charles";"dedicatee"
"991623340101488";"Seneca, Lucius Annaeus";"author"
"991623340101488";"Seneca, Lucius Annaeus";"author"
"991623340101488";"de Muret, Marc-Antoine";"author"
"991623340101488";"Le Fèvre, Nicolas";"author"
"991623340101488";"Juretus, Franciscus";"author"
"991623340101488";"Chrestien, Florent";"author"
"991623340101488";"Erasmus Roterodamus, Desiderius";"author"
"991623340101488";"Godefroy, Denis";"author"
"991623340101488";"Gruterus, Janus";"author"
"991623340101488";"Junius, Hadrianus";"author"
"991623340101488";"Lipsius, Justus";"author"
"991623340101488";"Rhenanus, Beatus";"author"
"991623340101488";"Schott, André";"author"
"991623340101488";"Núñez y Guzmán, Hernán";"author"
"991623340101488";"Chacon, Pedro";"author"
"991623340101488";"Opsopaeus, Joannes";"author"
"991623340101488";"Gaultier, Léonard";"engraver"
"991623340101488";"Brûlart de Sillery, Nicolas";"dedicatee"
"991623340101488";"Henri";"approbation"
"991623340101488";"Potier";"approbation"
"991629420101488";"Clenardus, Nicolaus";"author"
"991629420101488";"Hoverius, Franciscus";"dedicatee"
"991629420101488";"Moschopulus, Manuel";"author"
"991629460101488";"Canta, Jacobus";"dedicatee"
"991635130101488";"Sambucus, Joannes";"other"
"991635140101488";"Junius, Hadrianus";"translator"
"991635140101488";"Bicker, Cornelis";"dedicatee"
"991635140101488";"Baer, Sebastianus";"approbation"
"991635160101488";"Bouttats, Frederik";"engraver"
"991638820101488";"Fromondus, Libertus";"editor"
"991638820101488";"Lipsius, Justus";"editor"
"991638820101488";"Urbanus";"dedicatee"
"991638820101488";"Paulus";"dedicatee"
"991638820101488";"Galle, Cornelius";"engraver"
"991638820101488";"Fabricius, Gulielmus";"approbation"
"991638820101488";"van Hontsum, Zeger";"censor"
"991638820101488";"Rudolf";"approbation"
"991638820101488";"Kurtz von Senftenau, Jakob";"approbation"
"991638820101488";"Barwitz, Johann Anton";"approbation"
"991638820101488";"Felipe";"approbation"
"991638820101488";"Verreycken, Lodewijk";"approbation"
"991638820101488";"Henri";"approbation"
"991638820101488";"Perrochel";"approbation"
"991638820101488";"Albrecht";"approbation"
"991638820101488";"Isabella Clara Eugenia";"approbation"
"991638820101488";"de Grimaldi, S.";"approbation"
"991638820101488";"de Busschere, I.";"approbation"
"991640360101488";"Van Diependaele, Hendrik";"engraver"
"991642230101488";"Hesteau, Clovis";"translator"
"991644010101488";"Van Limborch, Guilielmus.";"contributor"
"991644010101488";"Willemart, Henricus";"contributor"
"991644160101488";"Barbarigo, Joannes Franciscus";"dedicatee"
"991644160101488";"Bragadenus, Andreas";"dedicatee"
"991646530101488";"Aegidius de Roya";"author"
"991646530101488";"Billieus, Cornelius";"eulogist"
"991646530101488";"Jan van Leyden";"author"
"991646530101488";"Brassica, Jacobus";"editor"
"991646530101488";"Schott, André";"editor"
"991646530101488";"Snoy, Reinier";"author"
"991646530101488";"Sweerts, Pierre François";"editor"
"991646530101488";"Van den Wouwer, Jan";"dedicatee"
"991646530101488";"Beyerlinck, Laurentius";"approbation"
"991646600101488";"Snoy, Reinier";"author"
"991646600101488";"Aegidius de Roya";"author"
"991646600101488";"Brassica, Jacobus.";"editor"
"991646600101488";"Schott, André";"editor"
"991648480101488";"Puteanus, Erycius";"author"
"991648480101488";"Capra, Galeazzo Flavio";"author"
"991648480101488";"De' Medici, Giovanni Giacomo";"dedicatee"
"991657220101488";"Van Espen, Zeger Bernard";"author"
"991657220101488";"Alterius, Antonius";"author"
"991657220101488";"Gibert, Jean-Pierre";"contributor"
"991657220101488";"Cervone, Antonius";"writer of preface"
"991657220101488";"Tanucci, Bernardo";"dedicatee"
"991657220101488";"Vargas Macciucca, Francesco";"approbation"
"991657220101488";"de Cuyper, Johannes";"approbation"
"991657220101488";"Eyben, Arnoldus";"approbation"
"991657220101488";"De Waha, Josephus";"approbation"
"991660380101488";"Felipe";"dedicatee"
"991663980101488";"Bontekoe, Cornelis";"author"
"991663980101488";"Geulincx, Arnold";"author"
"991667700101488";"Fabricius, Georgius";"author"
"991667700101488";"Lipsius, Justus";"author"
"991667700101488";"Thysius, Antonius";"editor"
"991676420101488";"Erasmus Roterodamus, Desiderius";"contributor"
"991676420101488";"Oporinus, Joannes";"contributor"
"991676650101488";"Gevaerts, Jan Gaspard";"eulogist"
"991682910101488";"Ramírez, Alejandro";"editor"
"991684750101488";"Plempius, Vopiscus Fortunatus";"translator"
"991684750101488";"Plemp, Cornelis Giselbertsz";"eulogist"
"991684750101488";"van den Vondel, Joost";"eulogist"
"991684750101488";"Tulp, Nicolaas";"dedicatee"
"991690540101488";"Lipsius, Justus";"other"
"991690540101488";"Pighius, Stephanus";"editor"
"991690610101488";"Guillon, René";"editor"
"991690770101488";"Mosellanus, Petrus";"author"
"991690770101488";"Hegendorff, Christoph";"author"
"991692230101488";"Barlandus, Adrianus";"author"
"991692230101488";"Reymarius, Augustinus";"author"
"991692290101488";"Coluander, Leosthenes";"editor"
"991699890101488";"Badius Ascensius, Jodocus";"contributor"
"991700060101488";"Latomus, Jacobus";"contributor"
"991875810101488";"Sabatini, Giuseppe";"contributor"
"991875810101488";"Farnese, Alessandro";"dedicatee"
"991936350101488";"Van Campenhoudt, Jean Jacques";"illustrator"
"991972870101488";"Clavius, Christophorus";"contributor"
"991972870101488";"von Bayern, Ernst";"dedicatee"
"992045930101488";"Gregorius";"other"
"992051110101488";"Ferdinand";"dedicatee"
"992051110101488";"Van Glymes, I. Philippus";"eulogist"
"9921153230101488";"Nemius, Gaspar";"author of introduction, etc."
"9921153230101488";"Bignon, Jérôme";"dedicatee"
"9921153230101488";"Petrus, Bartholomaeus";"approbation"
"9921391030101488";"Charles";"approbation"
"9921391030101488";"de Lens, P.";"approbation"
"9921391030101488";"João";"dedicatee"
"9921391100101488";"de Croÿ, Charles";"dedicatee"
"9921391100101488";"Charles";"approbation"
"9921391100101488";"de Lens, P.";"approbation"
"9921391240101488";"Charles";"approbation"
"9921391240101488";"de Lens, P.";"approbation"
"9921471530101488";"Van Susteren, Henricus Josephus";"dedicatee"
"9921532850101488";"Alvarez de Toledo, Ferdinand";"dedicatee"
"9921532850101488";"Temmerman, Gislain";"dedicatee"
"9921532850101488";"Zangrius, Petrus";"contributor"
"9921576960101488";"Sinnichius, Joannes Baptista";"dedicatee"
"9921748910101488";"Charles";"addressee"
"9921748910101488";"G.J.M.";"translator"
"9921749870101488";"Behourt, Jean";"editor"
"9921954400101488";"Blanche, Joannes Guilielmus";"honoree"
"9921959890101488";"Pallens, Hendrick Felix";"translator"
"9921991440101488";"Friedrich";"dedicatee"
"9921991440101488";"Zygmunt Waza";"dedicatee"
"9921991440101488";"Próchnicki, Jan Andrzej";"dedicatee"
"9921991440101488";"Miraeus, Aubertus";"other"
"9921991440101488";"Van den Wouwer, Jan";"addressee"
"9921991440101488";"Roulliard, Sébastien";"eulogist"
"9921991440101488";"Villerius, Dionysius";"eulogist"
"9921991440101488";"Pantinus, Petrus";"eulogist"
"9921991440101488";"Oudaert, Nicolaus";"eulogist"
"9921991440101488";"Lernutius, Janus";"eulogist"
"9921991440101488";"Denyautius, Jacobus";"eulogist"
"9921991440101488";"Corselius, Gerard";"eulogist"
"9921991440101488";"Vrientius, Maximus Aemylianus";"eulogist"
"9921991440101488";"Audejan, Hubertus";"eulogist"
"9921991440101488";"Bircovius, Simon";"eulogist"
"9921991440101488";"Moretus, Balthasar";"eulogist"
"9921991440101488";"Groeneweghen, Michael";"eulogist"
"9921991440101488";"Rubens, Philippe";"eulogist"
"9921991440101488";"Rivius, Gaugericus";"eulogist"
"9921991440101488";"Bleuwart, Joannes";"eulogist"
"9921991440101488";"Bochius, Joannes";"eulogist"
"9921991440101488";"Sweerts, Pierre François";"eulogist"
"9921991440101488";"Segeth, Thomas";"eulogist"
"9921991440101488";"Stanihurst, Richard";"eulogist"
"9921991440101488";"Puteanus, Erycius";"eulogist"
"9921991440101488";"Beyerlinck, Laurentius";"eulogist"
"9921991440101488";"Bulteel, Gislain";"eulogist"
"9921991440101488";"Bircovius, Fabianus";"eulogist"
"9921991440101488";"Wyngaerdus, Lucas";"eulogist"
"9921991440101488";"Numan, Philippus";"eulogist"
"9921991440101488";"van Hoye, André";"eulogist"
"9921991440101488";"Scribani, Carolus";"eulogist"
"9922121430101488";"De Smet, Georgius";"compiler"
"9922173930101488";"De Tassis, Leonardus";"other"
"9922174610101488";"Nunes Perez de Meniaca, Anna";"dedicatee"
"9922174610101488";"Suys, Jacobus";"translator"
"9922202080101488";"Pius";"author"
"9922202080101488";"Pius";"author"
"9922202080101488";"Van de Velde, Jan Frans";"compiler"
"9922202080101488";"de Franckenberg, Joannes-Henricus";"dedicatee"
"9922228310101488";"Van de Velde, Jan Frans";"author"
"9922228310101488";"van Gils, Antonius";"author"
"9922257600101488";"De Ram, Petrus Franciscus Xaverius";"editor"
"9922257600101488";"Van Espen, Zeger Bernard";"other"
"9922325500101488";"de Robles, François";"dedicatee"
"9922325500101488";"Noulantius, Henricus";"author"
"9922331390101488";"von Fürstenberg, Ferdinand";"dedicatee"
"9922331390101488";"von Fürstenberg, Caspar Dietrich";"dedicatee"
"9922331390101488";"von Fürstenberg, Wilhelm";"dedicatee"
"9922331390101488";"von Fürstenberg, Franz Wilhelm";"dedicatee"
"9922331390101488";"von Fürstenberg, Friedrich";"dedicatee"
"9922334930101488";"Noulantius, Henricus";"eulogist"
"9922336170101488";"Nemius, Gaspar";"dedicatee"
"9922336170101488";"Dupont, Jacques";"censor"
"9922336170101488";"Steenhuysen";"approbation"
"9922336930101488";"Drusius, Joannes";"dedicatee"
"9922336930101488";"Lunecenius, Martinus";"censor"
"9922336930101488";"Felipe";"approbation"
"9922336930101488";"Fourdyn";"approbation"
"9922338310101488";"Andreas, Valerius";"contributor"
"9922338310101488";"von Bayern, Ferdinand";"dedicatee"
"9922338310101488";"Wiggers, Cornelius";"contributor"
"9922338310101488";"Dupont, Jacques";"approbation"
"9922338310101488";"Felipe";"approbation"
"9922338310101488";"Fourdyn";"approbation"
"9922349300101488";"Karel van Lotharingen";"honoree"
"9922383720101488";"Haganaeus, Melchior";"translator"
"9922439380101488";"Sturz, Aegidius";"translator"
"9922439440101488";"Friedrich Wilhelm";"other"
"9922439440101488";"Johann Wilhelm";"other"
"9922488320101488";"Kiening, Matthaeus";"translator"
"9922488320101488";"von Heussenstam, Eberhard Wolfgang";"dedicatee"
"9922522220101488";"De Feckenham, John";"other"
"9922522220101488";"Horne, Robert";"other"
"9922526300101488";"Petrus Lambertus";"compiler of index"
"9922526300101488";"Stephanus Rusus";"dedicatee"
"9922526330101488";"Reuchlin, Johann";"other"
"9922526330101488";"van Hoogstraten, Jacobus";"other"
"9922526490101488";"Sidney, Philip";"dedicatee"
"9922526580101488";"Coret y Peris, Cristóbal";"translator"
"9922526630101488";"Vossius, Gerardus Joannes";"editor"
"9922526700101488";"Albrecht";"dedicatee"
"9922526700101488";"Isabella Clara Eugenia";"dedicatee"
"9922526700101488";"de Montmorency d'Esterre, Nicolas";"dedicatee"
"9922526700101488";"Lernutius, Janus";"eulogist"
"9922526700101488";"Bultelius, Michael";"eulogist"
"9922526700101488";"Neyts, Leonardus";"eulogist"
"9922526700101488";"vanden Broucke, Justus";"eulogist"
"9922526700101488";"vanden Broucke, Petrus";"eulogist"
"9922526700101488";"Puteanus, Erycius";"eulogist"
"9922526700101488";"Zylof, Guilielmus";"approbation"
"9922568310101488";"Puteanus, Erycius";"eulogist"
"9922568310101488";"Pierssenaeus, Jeremias";"eulogist"
"9922568310101488";"Maesterus, Franciscus";"eulogist"
"9922568310101488";"Zylof, Guilielmus";"approbation"
"9922568310101488";"Albrecht";"dedicatee"
"9922568310101488";"Isabella Clara Eugenia";"dedicatee"
"9922573800101488";"Latomus, Bartholomaeus";"editor"
"9922573800101488";"De Gouveia, André";"dedicatee"
"9922574340101488";"Contarini, Gaspare";"author"
"9922574340101488";"Capece, Scipione";"author"
"9922574340101488";"de Gaigny, Jean";"editor"
"9922574340101488";"Marcellus";"dedicatee"
"9922574340101488";"Bembo, Pietro";"other"
"9922580370101488";"Lipsius, Justus";"other"
"9922580370101488";"M. M.";"translator"
"9922580370101488";"Sweerts, Pierre François";"other"
"9922606980101488";"Andreas, Valerius";"editor"
"9922606980101488";"Bouttats, Frederik";"engraver"
"9922629000101488";"Alardus Amstelredamus";"writer of preface"
"9922629000101488";"Sartorius, Johannes";"dedicatee"
"9922644520101488";"Pius";"other"
"9922644520101488";"Nelis, Cornelis Franciscus";"author"
"9922644520101488";"von Franckenberg, Johann Heinrich Ferdinand";"author"
"9922651620101488";"Van Celst, Antonius";"other"
"9922654270101488";"Vives, Juan Luis";"editor"
"9922660870101488";"Henry";"dedicatee"
"9922660870101488";"Augustinus, Aurelius";"author"
"9922660870101488";"Vives, Juan Luis";"author"
"9922708540101488";"Charles";"other"
"9922708540101488";"Lauterbeck, Georg";"translator"
"9922708760101488";"Lambinus, Dionysius";"editor"
"9922708760101488";"Lipsius, Justus";"other"
"9922708910101488";"Freig, Johann Thomas";"editor"
"9922709760101488";"de Guise, Charles";"dedicatee"
"9922709760101488";"de la Motte, Pierre";"translator"
"9922709760101488";"Housteville, Gilles";"translator"
"9922709760101488";"Jamin, Benjamin";"translator"
"9922724700101488";"Benignus, Georgius";"other"
"9922724700101488";"Reuchlin, Johann";"other"
"9922724990101488";"Lipsius, Justus";"other"
"9922724990101488";"Puteanus, Erycius";"other"
"9922734740101488";"Heyden, Johannes";"translator"
"9922761700101488";"von Menshengen, Ignatius";"annotator"
"9922761700101488";"Rechtenberg, Wolfgang";"adapter"
"9922761700101488";"Mayr, Franciscus";"engraver"
"9922761700101488";"Schmitner, Franz Leopold";"engraver"
"9922761700101488";"Maria Theresia";"dedicatee"
"9922780780101488";"Dousa, Janus";"other"
"9922780780101488";"Vulcanius, Bonaventura";"other"
"9922780780101488";"Duicius, F.";"other"
"9922780780101488";"Baudius, Dominicus";"other"
"9922780780101488";"van Ravelingen, Frans";"other"
"9922780780101488";"Van Blijenburg, Adriaan";"other"
"9922780780101488";"Esich, Johann";"other"
"9922780780101488";"Rotcaesius, Carolus";"other"
"9922780780101488";"Gruterus, Janus";"other"
"9922780780101488";"Esychius, Theodorus";"other"
"9922780780101488";"Benedicti, Georgius";"other"
"9922785580101488";"Housteville, Gilles";"contributor"
"9922785580101488";"de la Motte, Pierre";"contributor"
"9922855190101488";"Maria Elisabeth";"dedicatee"
"9922855190101488";"Bouttats, Pieter Balthasar";"engraver"
"9922871790101488";"Clemens";"other"
"9922888930101488";"Collin, Hubertus";"other"
"9922896350101488";"Moretus, Balthasar";"contributor"
"9922896350101488";"Vander Haghen, Michael";"contributor"
"9922896350101488";"Vrientius, Maximus Aemylianus";"contributor"
"9922960630101488";"Sarazin, Jean";"dedicatee"
"9922969110101488";"Perenotto, Antonio";"dedicatee"
"9922970900101488";"de Bérulle, Pierre";"dedicatee"
"9922987800101488";"Hyrde, Richard";"translator"
"9922988030101488";"Gibbings, Richard";"editor"
"9923068390101488";"Luther, Martin";"other"
"9923085230101488";"Fabricius, Gulielmus";"approbation"
"9923085230101488";"Loyaerts, Samuel";"approbation"
"9923085230101488";"Malderus, Joannes";"approbation"
"9923085230101488";"de Grimaldi, S.";"approbation"
"9923085230101488";"de Busschere, I.";"approbation"
"9923107590101488";"Felipe";"other"
"9923107590101488";"De Moncada, Francisco";"dedicatee"
"9923107700101488";"Richardot, Jean";"dedicatee"
"9923110480101488";"Grævius, Johannes Georgius";"editor"
"9923110480101488";"Salmasius, Claudius";"editor"
"9923110480101488";"Freinshemius, Johannes";"editor"
"9923110480101488";"Ampelius, Lucius";"contributor"
"9923110480101488";"Goeree, Jan";"illustrator"
"9923168680101488";"Huurdeman, Dirk";"adapter"
"9923183860101488";"Barlandus, Adrianus";"contributor"
"9923183860101488";"Campanus, Joannes Antonius";"contributor"
"9923183860101488";"Crinito, Pietro";"contributor"
"9923183860101488";"d'Arezzo, Rinuccio";"contributor"
"9923183860101488";"Erasmus Roterodamus, Desiderius";"contributor"
"9923183860101488";"Gellius, Aulus";"contributor"
